sample_id	name	exp	batch	residuals	cohort	sv
samp483	ENSG00000006194.6	-1.268429074	10	0.154060823	NoSplines	-0.003222562
samp484	ENSG00000006194.6	0.709796406	10	-0.229771393	NoSplines	-0.009908775
samp485	ENSG00000006194.6	-0.079207963	10	-2.068907611	NoSplines	-0.018958778
samp486	ENSG00000006194.6	-0.21528591	10	0.962684133	NoSplines	-0.020678718
samp487	ENSG00000006194.6	-0.256395729	10	0.210111043	NoSplines	-0.038946179
samp488	ENSG00000006194.6	-0.185613841	10	0.17506288	NoSplines	-0.027566186
samp489	ENSG00000006194.6	-0.365793796	10	-0.222906473	NoSplines	-0.004649943
samp490	ENSG00000006194.6	-0.772840528	10	-1.547698269	NoSplines	-0.012153114
samp491	ENSG00000006194.6	-0.125359907	10	-0.36286464	NoSplines	-0.028218123
samp492	ENSG00000006194.6	1.914663424	10	0.024900538	NoSplines	0.00407684
samp493	ENSG00000006194.6	-0.685964572	10	0.732954112	NoSplines	-0.021407764
samp494	ENSG00000006194.6	0.611887706	10	0.353312379	NoSplines	0.01225472
samp495	ENSG00000006194.6	0.569357947	10	0.36930839	NoSplines	-0.025243202
samp496	ENSG00000006194.6	0.23298684	10	-0.068328465	NoSplines	-0.023169529
samp497	ENSG00000006194.6	1.034624729	10	-0.185044399	NoSplines	-0.020933862
samp498	ENSG00000006194.6	-0.129510598	10	0.106330537	NoSplines	-0.019206318
samp499	ENSG00000006194.6	0.010498008	10	0.059771092	NoSplines	-0.018936857
samp500	ENSG00000006194.6	0.580208595	10	-0.869045238	NoSplines	-0.019451393
samp501	ENSG00000006194.6	0.570037107	10	-0.31491178	NoSplines	-0.020054265
samp502	ENSG00000006194.6	0.036726564	10	-0.371444539	NoSplines	-0.022154081
samp503	ENSG00000006194.6	0.563919883	10	0.600447489	NoSplines	8.48E-05
samp504	ENSG00000006194.6	0.788479751	10	0.047915869	NoSplines	-0.021025352
samp505	ENSG00000006194.6	2.299650586	10	-0.687582051	NoSplines	0.013666763
samp506	ENSG00000006194.6	0.966232707	10	-0.977644925	NoSplines	-0.01511636
samp507	ENSG00000006194.6	0.252388469	10	-0.25774726	NoSplines	-0.025196338
samp508	ENSG00000006194.6	1.19369814	10	0.926454662	NoSplines	-0.027124347
samp509	ENSG00000006194.6	0.20594284	10	-0.112633095	NoSplines	-0.020535476
samp510	ENSG00000006194.6	1.15317263	10	-1.205268192	NoSplines	-0.016111619
samp511	ENSG00000006194.6	0.372331483	10	-0.148736632	NoSplines	-0.00712116
samp512	ENSG00000006194.6	0.694760844	10	0.905847756	NoSplines	-0.023413206
samp513	ENSG00000006194.6	0.93213681	10	0.541381489	NoSplines	-0.031626023
samp514	ENSG00000006194.6	0.862924046	10	0.748909896	NoSplines	-0.029713329
samp515	ENSG00000006194.6	0.40168097	10	-1.213095442	NoSplines	-0.010920817
samp516	ENSG00000006194.6	-0.080026749	10	-0.728388504	NoSplines	-0.007082225
samp517	ENSG00000006194.6	1.15890914	10	1.861575282	NoSplines	0.025344425
samp518	ENSG00000006194.6	0.181725648	10	0.958945307	NoSplines	-0.038446691
samp519	ENSG00000006194.6	1.014367679	10	0.531998348	NoSplines	-0.025356104
samp520	ENSG00000006194.6	0.707186197	10	-0.248888648	NoSplines	-0.025843655
samp521	ENSG00000006194.6	0.385963309	10	-0.333927625	NoSplines	0.004289198
samp522	ENSG00000006194.6	-0.416846763	10	0.761804619	NoSplines	0.011332008
samp523	ENSG00000006194.6	-0.6433282	10	-0.446221682	NoSplines	-0.016478765
samp524	ENSG00000006194.6	0.238968124	10	-0.487091093	NoSplines	-0.012150066
samp525	ENSG00000006194.6	-0.125359907	10	-0.499189168	NoSplines	-0.015766631
samp526	ENSG00000006194.6	-1.365472676	10	-0.473562197	NoSplines	-0.004823691
samp527	ENSG00000006194.6	0.325287443	10	0.191140146	NoSplines	-0.029507365
samp528	ENSG00000006194.6	-0.030430719	10	-0.259930488	NoSplines	-0.017782593
samp529	ENSG00000006194.6	0.265757153	10	-0.638957563	NoSplines	-0.002580155
samp530	ENSG00000006194.6	0.584945114	10	0.863988715	NoSplines	-0.034055034
samp531	ENSG00000006194.6	-0.011912928	10	0.081525957	NoSplines	-0.013812924
samp532	ENSG00000006194.6	-0.020756945	10	1.513375357	NoSplines	-0.036776911
samp533	ENSG00000006194.6	0.076093146	10	0.873099705	NoSplines	-0.009912441
samp534	ENSG00000006194.6	0.220242302	10	-0.602426462	NoSplines	-0.020829173
samp535	ENSG00000006194.6	0.990985213	10	-0.282388605	NoSplines	-0.014181138
samp536	ENSG00000006194.6	0.844775776	10	1.366864619	NoSplines	-0.02141492
samp537	ENSG00000006194.6	-0.772840528	10	-0.211766561	NoSplines	-0.0232827
samp538	ENSG00000006194.6	-0.265885664	10	-0.53056828	NoSplines	-0.024602677
samp539	ENSG00000006194.6	1.00479391	10	0.341834647	NoSplines	-0.005806943
samp540	ENSG00000006194.6	0.470145665	10	0.023844534	NoSplines	-0.025518836
samp541	ENSG00000006194.6	0.094831767	10	0.215851506	NoSplines	-0.025699458
samp542	ENSG00000006194.6	0.520794936	10	0.656391785	NoSplines	-0.012639478
samp543	ENSG00000006194.6	0.897084842	10	1.01901863	NoSplines	-0.026055206
samp544	ENSG00000006194.6	0.916192062	10	0.326634429	NoSplines	-0.026253239
samp545	ENSG00000006194.6	-0.098089064	10	-0.655735538	NoSplines	-0.02245641
samp546	ENSG00000006194.6	-0.464085236	10	-0.302563512	NoSplines	-0.023571863
samp547	ENSG00000006194.6	-0.693773193	10	0.14893768	NoSplines	-0.013270241
samp548	ENSG00000006194.6	-0.761861439	10	0.210421776	NoSplines	-0.024523546
samp549	ENSG00000006194.6	-1.795331129	10	0.195375871	NoSplines	0.017085129
samp550	ENSG00000006194.6	-0.655870921	10	0.42017585	NoSplines	-0.028451378
samp551	ENSG00000006194.6	-1.860347992	10	-1.68419974	NoSplines	-0.017373395
samp552	ENSG00000006194.6	-1.115056085	10	0.450823343	NoSplines	-0.003051078
samp553	ENSG00000006194.6	0.632625389	10	0.331302868	NoSplines	-0.020346445
samp554	ENSG00000006194.6	-1.199928181	10	-0.329390468	NoSplines	-0.007002714
samp555	ENSG00000006194.6	0.083131982	10	0.441605584	NoSplines	-0.023092875
samp556	ENSG00000006194.6	0.634625705	10	1.062246608	NoSplines	-0.033000395
samp557	ENSG00000006194.6	0.824639418	10	-1.03506144	NoSplines	-0.025604343
samp558	ENSG00000006194.6	1.990372072	10	0.586100569	NoSplines	-0.008459102
samp559	ENSG00000006194.6	0.163451283	10	0.166208912	NoSplines	-0.035149804
samp560	ENSG00000006194.6	0.490355132	10	-0.846236743	NoSplines	-0.030732521
samp561	ENSG00000006194.6	0.372331483	10	0.27172216	NoSplines	-0.03785507
samp562	ENSG00000006194.6	0.532484682	10	-0.473983522	NoSplines	-0.01508158
samp563	ENSG00000006194.6	0.403818786	10	1.179846361	NoSplines	-0.031228154
samp564	ENSG00000006194.6	0.56663998	10	0.747941831	NoSplines	-0.021976822
samp565	ENSG00000006194.6	0.667795802	10	1.270977944	NoSplines	-0.034190777
samp566	ENSG00000006194.6	1.597697009	10	-0.787852492	NoSplines	-0.017667749
samp567	ENSG00000006194.6	0.326016045	10	0.86291045	NoSplines	-0.026918594
samp568	ENSG00000006194.6	0.267980272	10	0.329474078	NoSplines	-0.022074826
samp569	ENSG00000006194.6	-0.043371144	10	-0.120625907	NoSplines	-0.017269657
samp570	ENSG00000006194.6	-0.098089064	10	0.87028939	NoSplines	-0.006326631
samp571	ENSG00000006194.6	0.830944581	10	-0.392221449	NoSplines	-0.02507991
samp572	ENSG00000006194.6	0.131237918	10	0.221888926	NoSplines	-0.020594314
samp573	ENSG00000006194.6	0.162687761	10	0.341523873	NoSplines	-0.032687103
samp574	ENSG00000006194.6	0.253876422	10	0.087639878	NoSplines	-0.031900522
samp575	ENSG00000006194.6	-0.351597016	10	-0.600961375	NoSplines	-0.022974897
samp576	ENSG00000006194.6	-0.852726924	10	-0.296006497	NoSplines	-0.01492578
samp577	ENSG00000006194.6	-0.721242465	10	0.080414158	NoSplines	-0.02072851
samp578	ENSG00000006194.6	0.542766588	10	0.006485959	NoSplines	-0.032544936
samp579	ENSG00000006194.6	1.749897757	10	-0.804606629	NoSplines	-0.004352215
samp580	ENSG00000006194.6	0.172600486	10	-1.486408557	NoSplines	-0.021644488
samp581	ENSG00000006194.6	0.244939126	10	0.045450489	NoSplines	-0.040938598
samp582	ENSG00000006194.6	0.200659741	10	-0.038838493	NoSplines	-0.018510258
samp583	ENSG00000006194.6	-0.133666255	10	-0.54734604	NoSplines	-0.017403833
samp584	ENSG00000006194.6	0.073743693	10	0.614956314	NoSplines	-0.022248465
samp585	ENSG00000006194.6	0.047004881	10	0.663214996	NoSplines	-0.007270348
samp586	ENSG00000006194.6	-0.661675183	10	0.173027815	NoSplines	-0.012874084
samp587	ENSG00000006194.6	0.611887706	10	-1.014193452	NoSplines	-0.009579613
samp588	ENSG00000006194.6	1.336012861	10	-1.032534121	NoSplines	-0.012396166
samp589	ENSG00000006194.6	0.253132525	10	0.481077226	NoSplines	-0.020639774
samp590	ENSG00000006194.6	-0.246931655	10	0.604727626	NoSplines	-0.030202372
samp591	ENSG00000006194.6	1.118553144	10	0.393927915	NoSplines	-0.018495853
samp592	ENSG00000006194.6	0.682290875	10	0.898451883	NoSplines	-0.013101054
samp593	ENSG00000006194.6	-2.050016623	10	-0.281717892	NoSplines	0.011777192
samp594	ENSG00000006194.6	-0.395259233	10	-0.246444565	NoSplines	-0.020395302
samp595	ENSG00000006194.6	-0.280603125	10	-2.254866657	NoSplines	-0.031479552
samp596	ENSG00000006194.6	0.849165084	10	-0.244958852	NoSplines	-0.01596708
samp597	ENSG00000006194.6	1.007189828	10	0.638950722	NoSplines	-0.031328499
samp598	ENSG00000006194.6	0.184762048	10	0.477201177	NoSplines	-0.022801615
samp599	ENSG00000006194.6	0.649923308	10	-0.085298192	NoSplines	-0.013224963
samp600	ENSG00000006194.6	-0.09973576	10	0.035036001	NoSplines	-0.030272586
samp601	ENSG00000006194.6	-0.586966056	10	-0.291926926	NoSplines	-0.014108743
samp602	ENSG00000006194.6	0.625281022	10	0.298029697	NoSplines	-0.029436035
samp603	ENSG00000006194.6	0.222494739	10	0.908139303	NoSplines	-0.029824632
samp604	ENSG00000006194.6	0.150448514	10	0.104634014	NoSplines	-0.030230818
samp605	ENSG00000006194.6	-0.025590464	10	-0.264613531	NoSplines	-0.028898576
samp606	ENSG00000006194.6	0.035934662	10	-2.062874366	NoSplines	-0.021222724
samp607	ENSG00000006194.6	0.26353261	10	-0.212395097	NoSplines	-0.00822631
samp608	ENSG00000006194.6	0.480613519	10	1.231184772	NoSplines	-0.024455054
samp609	ENSG00000006194.6	0.091715676	10	0.520120386	NoSplines	-0.008240054
samp610	ENSG00000006194.6	-0.020756945	10	-0.106924288	NoSplines	-0.019279541
samp611	ENSG00000006194.6	0.693450322	10	-0.617226958	NoSplines	-0.014858596
samp612	ENSG00000006194.6	0.454033421	10	0.631690758	NoSplines	-0.015059956
samp613	ENSG00000006194.6	0.246430273	10	0.198713513	NoSplines	-0.01902121
samp614	ENSG00000006194.6	-0.168771506	10	-0.424418283	NoSplines	-0.017070156
samp615	ENSG00000006194.6	1.896634442	10	-0.447182575	NoSplines	-0.002742908
samp616	ENSG00000006194.6	0.315070928	10	0.473025092	NoSplines	-0.02126719
samp617	ENSG00000006194.6	-0.135329912	10	-0.551406113	NoSplines	-0.023340125
samp618	ENSG00000006194.6	0.058826801	10	-0.144010884	NoSplines	0.000125642
samp619	ENSG00000006194.6	0.114244241	10	1.35105405	NoSplines	-0.025500067
samp620	ENSG00000006194.6	0.7312561	10	0.681732415	NoSplines	-0.028412391
samp621	ENSG00000006194.6	0.483399627	10	-0.125956273	NoSplines	-0.031322559
samp622	ENSG00000006194.6	0.739026864	10	-0.530918556	NoSplines	-0.025674697
samp623	ENSG00000006194.6	-2.052905877	10	-1.08245465	NoSplines	0.003868002
samp624	ENSG00000006194.6	0.147381951	10	0.171851148	NoSplines	-0.01837411
samp625	ENSG00000006194.6	0.375923996	10	0.264034717	NoSplines	-0.027127347
samp626	ENSG00000006194.6	-0.414140972	10	-0.196508898	NoSplines	-0.014613295
samp627	ENSG00000006194.6	-0.800944934	10	-0.84457082	NoSplines	-0.017410439
samp628	ENSG00000006194.6	0.156573529	10	-1.587132039	NoSplines	-0.031359426
samp629	ENSG00000006194.6	0.680317833	10	-0.781346564	NoSplines	-0.01857683
samp630	ENSG00000006194.6	-2.535898897	10	-1.731270888	NoSplines	0.004530849
samp631	ENSG00000006194.6	-0.072664612	10	-0.539047446	NoSplines	-0.029470205
samp632	ENSG00000006194.6	-1.099645487	10	-1.153035032	NoSplines	-0.009340398
samp633	ENSG00000006194.6	-0.909449357	10	-0.328461377	NoSplines	-0.025312849
samp634	ENSG00000006194.6	-1.795331129	10	-2.214032176	NoSplines	-0.018483343
samp635	ENSG00000006194.6	-0.046613799	10	1.017744042	NoSplines	-0.004208237
samp636	ENSG00000006194.6	-2.774791316	10	-0.301325074	NoSplines	0.049748046
samp637	ENSG00000006194.6	1.45118803	10	0.245988973	NoSplines	-0.002981694
samp638	ENSG00000006194.6	0.454033421	10	-1.762543432	NoSplines	-0.026514528
samp639	ENSG00000006194.6	1.521086196	10	-0.138945405	NoSplines	-0.004537899
samp640	ENSG00000006194.6	-0.467745719	10	-0.298303977	NoSplines	-0.025678101
samp641	ENSG00000006194.6	-1.710493135	10	-0.831223636	NoSplines	0.018231527
samp642	ENSG00000006194.6	-0.645254903	10	-0.060600557	NoSplines	-0.018651786
samp643	ENSG00000006194.6	-0.168771506	10	0.190975521	NoSplines	-0.010758529
samp644	ENSG00000006194.6	-0.816094948	10	-0.535379974	NoSplines	-0.002988082
samp645	ENSG00000006194.6	0.859801793	10	-0.106777554	NoSplines	-0.015706039
samp646	ENSG00000006194.6	0.694105645	10	1.203804414	NoSplines	-0.016001368
samp647	ENSG00000006194.6	0.461748604	10	0.144596274	NoSplines	-0.016292114
samp648	ENSG00000006194.6	-1.226027406	10	-0.019661339	NoSplines	0.001354444
samp649	ENSG00000006194.6	-0.460428608	10	-0.09782515	NoSplines	-0.014907052
samp650	ENSG00000006194.6	-0.727157112	10	0.018083536	NoSplines	-0.007399583
samp651	ENSG00000006194.6	-0.214434609	10	0.277845325	NoSplines	-0.033066106
samp652	ENSG00000006194.6	-0.222957025	10	-0.559949887	NoSplines	-0.031475711
samp653	ENSG00000006194.6	0.300423573	10	0.239475914	NoSplines	-0.022139498
samp654	ENSG00000006194.6	-2.318622048	10	-0.503161337	NoSplines	0.045911979
samp655	ENSG00000006194.6	-0.011912928	10	0.722670781	NoSplines	-0.0077902
samp656	ENSG00000006194.6	-1.26036733	10	1.2156491	NoSplines	-0.007342617
samp657	ENSG00000006194.6	0.127383014	10	-0.103502348	NoSplines	-0.022549635
samp658	ENSG00000006194.6	0.156573529	10	0.258647443	NoSplines	-0.025704131
samp659	ENSG00000006194.6	0.629288966	10	-0.622893354	NoSplines	-0.017481181
samp660	ENSG00000006194.6	0.657877996	10	0.793491487	NoSplines	-0.000520233
samp661	ENSG00000006194.6	0.614570504	10	-0.888087678	NoSplines	-0.013278183
samp662	ENSG00000006194.6	-0.037703774	10	-0.932678875	NoSplines	-0.026327081
samp663	ENSG00000006194.6	-0.732093691	10	0.084132605	NoSplines	-0.018614528
samp664	ENSG00000006194.6	-0.462256441	10	-0.66323824	NoSplines	-0.015101424
samp665	ENSG00000006194.6	0.728661976	10	1.260635364	NoSplines	-0.017466734
samp666	ENSG00000006194.6	0.326016045	10	0.424973525	NoSplines	-0.023921837
samp667	ENSG00000006194.6	-0.939734799	10	0.516204987	NoSplines	-0.003112906
samp668	ENSG00000006194.6	1.325648482	10	0.637738401	NoSplines	-0.000804795
samp669	ENSG00000006194.6	0.182484997	10	0.048025974	NoSplines	-0.031403754
samp670	ENSG00000006194.6	-0.573725202	10	-0.472133142	NoSplines	-0.016000907
samp671	ENSG00000006194.6	-0.098089064	10	1.166402097	NoSplines	-0.023137386
samp672	ENSG00000006194.6	-0.913610991	10	0.357131458	NoSplines	-0.011854439
samp673	ENSG00000006194.6	-0.958666369	10	-0.383577014	NoSplines	-0.015684331
samp674	ENSG00000006194.6	0.451223646	10	0.174494408	NoSplines	-0.023198739
samp675	ENSG00000006194.6	-0.465914995	10	0.219931544	NoSplines	-0.019669965
samp676	ENSG00000006194.6	-0.605969565	10	-0.310603095	NoSplines	-0.012127402
samp677	ENSG00000006194.6	0.942522781	10	0.874765334	NoSplines	-0.027119551
samp678	ENSG00000006194.6	-2.423148979	10	0.368085763	NoSplines	0.055293867
samp679	ENSG00000006194.6	0.160396185	10	0.854512596	NoSplines	0.001178507
samp680	ENSG00000006194.6	1.157189182	10	0.990531468	NoSplines	-0.017444122
samp681	ENSG00000006194.6	-1.382112118	10	1.558532414	NoSplines	0.028766479
samp682	ENSG00000006194.6	-0.158705172	10	-0.456585737	NoSplines	-0.023011928
samp683	ENSG00000006194.6	-3.07567794	10	-0.170751097	NoSplines	0.054675399
samp684	ENSG00000006194.6	-0.372914009	10	0.93776629	NoSplines	-0.019722234
samp685	ENSG00000006194.6	-0.623162089	10	-1.689133109	NoSplines	-0.017709528
samp686	ENSG00000006194.6	-1.032208753	10	0.251286396	NoSplines	-0.023078021
samp687	ENSG00000006194.6	-2.690425645	10	1.101900068	NoSplines	0.054157201
samp688	ENSG00000006194.6	0.012093269	10	-0.734543932	NoSplines	-0.02003969
samp689	ENSG00000006194.6	0.317993001	10	0.300461838	NoSplines	-0.014643912
samp690	ENSG00000006194.6	-0.21103149	10	0.90607308	NoSplines	-0.020983713
samp691	ENSG00000006194.6	0.526988526	10	0.768039047	NoSplines	-0.01613414
samp692	ENSG00000006194.6	0.272422246	10	0.669009353	NoSplines	-0.012548587
samp693	ENSG00000006194.6	1.102861069	10	-0.191875837	NoSplines	0.001271306
samp694	ENSG00000006194.6	0.540712641	10	-0.620518317	NoSplines	0.005156403
samp695	ENSG00000006194.6	0.479219627	10	1.729933906	NoSplines	-0.020512544
samp696	ENSG00000006194.6	-2.529261757	10	-0.274420157	NoSplines	0.028927256
samp697	ENSG00000006194.6	0.425124882	10	-0.177736019	NoSplines	0.003172444
samp698	ENSG00000006194.6	-0.112110934	10	0.608583664	NoSplines	-0.016244494
samp699	ENSG00000006194.6	0.317262713	10	-0.008641657	NoSplines	0.017001041
samp700	ENSG00000006194.6	-0.545520802	10	0.511240063	NoSplines	-0.014080605
samp701	ENSG00000006194.6	-0.307602474	10	-1.495989947	NoSplines	-0.019046304
samp702	ENSG00000006194.6	-1.989891019	10	0.040860174	NoSplines	0.016266762
samp703	ENSG00000006194.6	-1.019306388	10	-0.51793701	NoSplines	0.011388773
samp704	ENSG00000006194.6	-0.156193141	10	-0.658529187	NoSplines	-0.001962778
samp705	ENSG00000006194.6	-0.155356201	10	-0.097643645	NoSplines	-0.021746355
samp706	ENSG00000006194.6	-1.270735871	10	0.481794777	NoSplines	0.022490238
samp707	ENSG00000006194.6	0.531111458	10	1.013142554	NoSplines	-0.004274586
samp708	ENSG00000006194.6	-0.113764295	10	0.874513846	NoSplines	-0.006582041
samp709	ENSG00000006194.6	-1.88091794	10	0.708799716	NoSplines	0.035612535
samp710	ENSG00000006194.6	0.127383014	10	-0.18006201	NoSplines	-0.010816392
samp711	ENSG00000006194.6	0.439961754	10	0.705051619	NoSplines	-0.02635137
samp712	ENSG00000006194.6	-0.802961121	10	0.014698803	NoSplines	0.009838075
samp713	ENSG00000006194.6	-1.358365819	10	0.403763331	NoSplines	0.003060656
samp714	ENSG00000006194.6	-0.385409617	10	0.098823594	NoSplines	-0.003763849
samp715	ENSG00000006194.6	-2.048572897	10	-0.125818651	NoSplines	0.007283202
samp716	ENSG00000006194.6	-0.028816551	10	-0.574868877	NoSplines	-0.01641044
samp717	ENSG00000006194.6	-0.143660169	10	0.912683632	NoSplines	0.002472141
samp718	ENSG00000006194.6	1.113911028	10	0.08280414	NoSplines	0.00755593
samp719	ENSG00000006194.6	1.110425364	10	2.387369182	NoSplines	0.015901601
samp720	ENSG00000006194.6	-0.272803759	10	-0.031167894	NoSplines	-0.008420743
samp721	ENSG00000006194.6	-0.336576255	10	-0.348184306	NoSplines	-0.016432937
samp722	ENSG00000006194.6	-0.164573653	10	-0.274885753	NoSplines	-0.020282079
samp723	ENSG00000006194.6	0.270201969	10	-0.396047707	NoSplines	-0.014104744
samp724	ENSG00000006194.6	-0.483345958	10	1.068856993	NoSplines	0.027738799
samp725	ENSG00000006194.6	-0.65877184	10	0.342800699	NoSplines	-0.011947086
samp726	ENSG00000006194.6	0.168791247	10	-0.408022687	NoSplines	-0.02120368
samp727	ENSG00000006194.6	0.713056411	10	1.486808441	NoSplines	-0.016995485
samp728	ENSG00000006194.6	0.641285118	10	0.277179217	NoSplines	-0.005812231
samp729	ENSG00000006194.6	-2.220181227	10	-3.218095291	NoSplines	-0.010768087
samp730	ENSG00000006194.6	-1.203321325	10	-1.515875644	NoSplines	-0.024479592
samp731	ENSG00000006194.6	-1.337132095	10	-0.284350433	NoSplines	-0.01024395
samp732	ENSG00000006194.6	-1.389267785	10	-1.652454093	NoSplines	-0.000372764
samp733	ENSG00000006194.6	0.961988981	10	-0.813104056	NoSplines	-0.009544324
samp734	ENSG00000006194.6	0.50076234	10	1.635744568	NoSplines	-0.01100643
samp735	ENSG00000006194.6	-1.359549286	10	-0.946823265	NoSplines	-0.014921706
samp736	ENSG00000006194.6	-0.123701019	10	-0.623016467	NoSplines	-0.016954609
samp737	ENSG00000006194.6	-0.847615985	10	1.121696506	NoSplines	-0.016543131
samp738	ENSG00000006194.6	-3.390226702	10	0.140972268	NoSplines	0.076689891
samp739	ENSG00000006194.6	0.895230165	10	-0.296977187	NoSplines	-0.000769232
samp740	ENSG00000006194.6	-0.973462604	10	-0.403075123	NoSplines	-0.017354211
samp741	ENSG00000006194.6	-0.828262725	10	-0.433245357	NoSplines	-0.021890195
samp742	ENSG00000006194.6	-3.641228572	10	0.032364486	NoSplines	0.068851973
samp743	ENSG00000006194.6	0.047004881	10	0.367526985	NoSplines	-0.000871893
samp744	ENSG00000006194.6	-0.989385983	10	0.491730703	NoSplines	0.002635401
samp745	ENSG00000006194.6	-0.132834726	10	0.155697862	NoSplines	-0.019044444
samp746	ENSG00000006194.6	0.456840926	10	0.532132892	NoSplines	-0.009756313
samp747	ENSG00000006194.6	-0.147832803	10	0.574642908	NoSplines	-0.005379292
samp748	ENSG00000006194.6	-0.805987599	10	2.352915099	NoSplines	0.056619974
samp749	ENSG00000006194.6	-0.960776261	10	-0.207144573	NoSplines	0.014465187
samp750	ENSG00000006194.6	-0.112110934	10	0.675510594	NoSplines	-0.013184243
samp751	ENSG00000006194.6	1.18062187	10	-0.622171544	NoSplines	-0.005132754
samp752	ENSG00000006194.6	0.080005372	10	-1.506607128	NoSplines	-0.026849892
samp753	ENSG00000006194.6	0.487574601	10	-0.528701801	NoSplines	-0.022546949
samp754	ENSG00000006194.6	0.050949994	10	0.562319332	NoSplines	-0.025182459
samp755	ENSG00000006194.6	-0.530571593	10	-0.239523783	NoSplines	-0.02107097
samp756	ENSG00000006194.6	0.619260421	10	1.379147541	NoSplines	-0.022987154
samp757	ENSG00000006194.6	-0.25209068	10	0.040541084	NoSplines	-0.010540743
samp758	ENSG00000006194.6	0.418746767	10	0.145619519	NoSplines	-0.01640111
samp759	ENSG00000006194.6	-2.774791316	10	0.348882708	NoSplines	0.06146601
samp760	ENSG00000006194.6	0.000110913	10	-1.809520726	NoSplines	-0.017282348
samp761	ENSG00000006194.6	1.116232861	10	-1.458470599	NoSplines	-0.010461705
samp762	ENSG00000006194.6	-0.748930742	10	-0.870823004	NoSplines	-0.010526583
samp763	ENSG00000006194.6	1.32346256	10	-0.266478517	NoSplines	-0.010929808
samp764	ENSG00000006194.6	1.170925058	10	0.087820945	NoSplines	-0.003794614
samp765	ENSG00000006194.6	-0.941833218	10	0.135895821	NoSplines	0.015613937
samp766	ENSG00000006194.6	-0.323376381	10	-0.495195585	NoSplines	-0.02227678
samp767	ENSG00000006194.6	0.039101184	10	0.155292014	NoSplines	-0.020036952
samp768	ENSG00000006194.6	0.617251232	10	3.547796272	NoSplines	0.043151851
samp769	ENSG00000006194.6	-0.43403257	10	-1.135322585	NoSplines	-0.007979958
samp770	ENSG00000006194.6	-0.415944598	10	1.369873535	NoSplines	-0.017657922
samp771	ENSG00000006194.6	-0.29451206	10	0.34622021	NoSplines	-0.028491459
samp772	ENSG00000006194.6	-3.281494221	10	2.262433179	NoSplines	0.080754796
samp773	ENSG00000006194.6	-0.047424936	10	-0.05225707	NoSplines	-0.023213391
samp774	ENSG00000006194.6	-3.411532798	10	1.808907569	NoSplines	0.085321003
samp775	ENSG00000006194.6	-3.046696832	10	-0.987276624	NoSplines	0.058883968
samp776	ENSG00000006194.6	1.134174633	10	-0.25729282	NoSplines	-0.015309926
samp777	ENSG00000006194.6	0.195368592	10	-1.715060183	NoSplines	-0.028038429
samp778	ENSG00000006194.6	0.403818786	10	-0.882690644	NoSplines	-0.016557955
samp779	ENSG00000006194.6	1.720279145	10	0.167513715	NoSplines	-0.01064447
samp780	ENSG00000006194.6	0.6750509	10	0.378926985	NoSplines	-0.026471554
samp781	ENSG00000006194.6	-3.81444056	10	-0.541822489	NoSplines	0.075531031
samp782	ENSG00000006194.6	-2.346818814	10	0.142062406	NoSplines	0.045463769
samp783	ENSG00000006194.6	0.295282369	10	-2.435698249	NoSplines	-0.013626928
samp784	ENSG00000006194.6	0.677026936	10	0.763500782	NoSplines	-0.014957549
samp785	ENSG00000006194.6	-0.443112007	10	-0.108551713	NoSplines	-0.024028851
samp786	ENSG00000006194.6	0.258336461	10	-1.090505982	NoSplines	-0.005060942
samp787	ENSG00000006194.6	0.235231029	10	0.420109418	NoSplines	-0.012034569
samp788	ENSG00000006194.6	0.265757153	10	-1.017256191	NoSplines	-0.019820312
samp789	ENSG00000006194.6	1.38630227	10	0.343207441	NoSplines	-0.014047243
samp790	ENSG00000006194.6	0.574109277	10	0.701632057	NoSplines	-0.024318162
samp791	ENSG00000006194.6	0.748715932	10	0.222592414	NoSplines	-0.014135385
samp792	ENSG00000006194.6	0.451223646	10	-0.088633909	NoSplines	-0.013907516
samp793	ENSG00000006194.6	0.400255028	10	0.26550814	NoSplines	-0.017112865
samp794	ENSG00000006194.6	0.385963309	10	-1.026557222	NoSplines	0.012206579
samp795	ENSG00000006194.6	-1.370218672	10	-1.547583057	NoSplines	-0.002972241
samp796	ENSG00000006194.6	0.717615282	10	-0.17145624	NoSplines	-0.036640164
samp797	ENSG00000006194.6	1.042338953	10	0.231279031	NoSplines	-0.023716501
samp798	ENSG00000006194.6	0.795487312	10	0.462649302	NoSplines	-0.021463231
samp799	ENSG00000006194.6	-2.065937347	10	-0.93304555	NoSplines	0.004471348
samp800	ENSG00000006194.6	-1.078839884	10	1.582612867	NoSplines	0.028977876
samp801	ENSG00000006194.6	0.872896437	10	0.130120853	NoSplines	-0.001531348
samp802	ENSG00000006194.6	0.898938529	10	0.431100656	NoSplines	-0.025913155
samp803	ENSG00000006194.6	-0.076752761	10	-1.549144156	NoSplines	-0.008776474
samp804	ENSG00000006194.6	0.38381447	10	-0.049507395	NoSplines	-0.009054108
samp805	ENSG00000006194.6	0.800574854	10	1.101713548	NoSplines	-0.006057726
samp806	ENSG00000006194.6	0.233735064	10	0.288764064	NoSplines	-0.025836141
samp807	ENSG00000006194.6	0.477127739	10	0.332549365	NoSplines	-0.015294159
samp808	ENSG00000006194.6	-0.846594699	10	0.353352428	NoSplines	-0.012039661
