ensgene	multi	variable	value
ENSG00000176022	yes	mis_z	3.20937144226326
ENSG00000103647	yes	mis_z	2.97386313772931
ENSG00000151413	yes	mis_z	-0.286446160722844
ENSG00000101191	yes	mis_z	3.09663032568449
ENSG00000064687	yes	mis_z	-1.12610756476582
ENSG00000273079	no	mis_z	6.74427325887101
ENSG00000164258	yes	mis_z	-1.06213976512738
ENSG00000170509	yes	mis_z	-0.367792970298528
ENSG00000105186	yes	mis_z	-0.756666178660088
ENSG00000092607	yes	mis_z	0.648357552739968
ENSG00000160593	yes	mis_z	-0.12120940670799
ENSG00000165300	yes	mis_z	2.18385563128949
ENSG00000125703	yes	mis_z	-2.20092460316872
ENSG00000170502	yes	mis_z	0.980966006387144
ENSG00000022556	yes	mis_z	-1.98349700392954
ENSG00000170500	yes	mis_z	2.34239764816859
ENSG00000063176	yes	mis_z	2.11165510213385
ENSG00000197557	yes	mis_z	1.23969504142199
ENSG00000181074	yes	mis_z	-1.67759006117772
ENSG00000076928	yes	mis_z	3.82719827151338
ENSG00000181072	yes	mis_z	1.85393763708744
ENSG00000134538	no	mis_z	-2.93059306101625
ENSG00000134539	yes	mis_z	-0.0998122903807254
ENSG00000198286	yes	mis_z	4.34731818720717
ENSG00000143337	yes	mis_z	-0.574840784288262
ENSG00000109971	yes	mis_z	5.00167232519005
ENSG00000134532	yes	mis_z	2.81939259174537
ENSG00000143333	yes	mis_z	-0.0307465978118678
ENSG00000134531	yes	mis_z	0.121285087038172
ENSG00000134020	yes	mis_z	-1.51424883147756
ENSG00000143621	yes	mis_z	3.54254966899923
ENSG00000128052	yes	mis_z	0.303539391268242
ENSG00000168152	yes	mis_z	1.07927619841672
ENSG00000143624	yes	mis_z	5.18597623889189
ENSG00000189241	yes	mis_z	2.14762906747586
ENSG00000198576	yes	mis_z	4.10467966367436
ENSG00000167315	yes	mis_z	-1.01299202134105
ENSG00000128059	yes	mis_z	3.47645773444277
ENSG00000111834	yes	mis_z	-0.208918704191261
ENSG00000171451	yes	mis_z	-0.406074037860464
ENSG00000111832	yes	mis_z	0.641171437870539
ENSG00000124257	yes	mis_z	2.60883769329536
ENSG00000136305	yes	mis_z	-0.0451996233623013
ENSG00000188042	yes	mis_z	3.80591558075155
ENSG00000166997	yes	mis_z	0.0274991559300893
ENSG00000100227	yes	mis_z	0.102818726042024
ENSG00000123700	yes	mis_z	3.02168155536121
ENSG00000100226	yes	mis_z	3.48477807994259
ENSG00000101193	yes	mis_z	2.84915242608333
ENSG00000130522	yes	mis_z	4.21395500540841
ENSG00000068903	yes	mis_z	0.345129351630328
ENSG00000174137	no	mis_z	-0.65253346880367
ENSG00000243279	yes	mis_z	1.14321084286071
ENSG00000269808	yes	mis_z	-0.62095661236805
ENSG00000196535	yes	mis_z	2.27097383412765
ENSG00000163818	yes	mis_z	1.42129589514948
ENSG00000163815	yes	mis_z	1.84863279151332
ENSG00000163814	yes	mis_z	1.13257915514808
ENSG00000163817	yes	mis_z	0.576859062881867
ENSG00000119383	yes	mis_z	1.77394746833298
ENSG00000163811	yes	mis_z	-0.0614969265037916
ENSG00000163810	no	mis_z	-1.00406997819298
ENSG00000168333	no	mis_z	-1.04790862838367
ENSG00000163812	yes	mis_z	1.61134285860765
ENSG00000105429	yes	mis_z	3.27668728527049
ENSG00000146830	yes	mis_z	0.330073881064715
ENSG00000138293	yes	mis_z	-0.499454028640141
ENSG00000125304	yes	mis_z	3.06608404443701
ENSG00000167916	yes	mis_z	-0.984176696264797
ENSG00000105426	yes	mis_z	5.50942184291201
ENSG00000105427	yes	mis_z	0.655409772062329
ENSG00000094755	yes	mis_z	-0.34470624761665
ENSG00000027697	yes	mis_z	-1.11930268379331
ENSG00000198792	yes	mis_z	2.0364405788958
ENSG00000114248	no	mis_z	-1.57734334513219
ENSG00000091986	yes	mis_z	0.00242061070057701
ENSG00000169884	yes	mis_z	2.21118312969931
ENSG00000046604	yes	mis_z	-1.19890133703237
ENSG00000197958	yes	mis_z	1.45747028580133
ENSG00000177889	yes	mis_z	3.15930931293742
ENSG00000177888	yes	mis_z	1.63312789790251
ENSG00000177885	yes	mis_z	3.32738780786918
ENSG00000119760	yes	mis_z	0.575094600471925
ENSG00000065883	yes	mis_z	3.77388758447587
ENSG00000065882	yes	mis_z	0.577670736334539
ENSG00000019995	yes	mis_z	2.62325810328595
ENSG00000198796	yes	mis_z	-1.12928618994087
ENSG00000019991	yes	mis_z	2.19552594071338
ENSG00000107593	yes	mis_z	-1.14407647361421
ENSG00000157322	yes	mis_z	2.29684082338772
ENSG00000171202	yes	mis_z	-0.979118693313721
ENSG00000105393	yes	mis_z	0.584183725844915
ENSG00000136159	yes	mis_z	-0.468386526977148
ENSG00000147509	no	mis_z	1.59992872390503
ENSG00000105397	yes	mis_z	1.70210160711288
ENSG00000135778	yes	mis_z	0.113854265190902
ENSG00000135953	yes	mis_z	-1.43284637995189
ENSG00000135776	yes	mis_z	1.36085147506686
ENSG00000135775	yes	mis_z	-0.14803986461957
ENSG00000139428	yes	mis_z	0.326476014036991
ENSG00000135773	yes	mis_z	-0.877576614418074
ENSG00000135956	yes	mis_z	1.11579055871296
ENSG00000179299	yes	mis_z	-0.268423395790486
ENSG00000152990	yes	mis_z	0.725619124573251
ENSG00000108924	yes	mis_z	2.27355073170861
ENSG00000197774	yes	mis_z	-1.42569851593765
ENSG00000146678	no	mis_z	0.827031724286815
ENSG00000157326	yes	mis_z	1.12040760061302
ENSG00000132749	yes	mis_z	0.724029859465145
ENSG00000146674	yes	mis_z	0.680124347281926
ENSG00000178802	yes	mis_z	0.160117532978778
ENSG00000146676	yes	mis_z	4.50850816205234
ENSG00000132744	yes	mis_z	-0.223176561181269
ENSG00000146670	yes	mis_z	1.24746784462836
ENSG00000165643	yes	mis_z	-1.43707644841712
ENSG00000149541	yes	mis_z	0.840915798251916
ENSG00000132740	yes	mis_z	0.3068971270865
ENSG00000186469	yes	mis_z	1.40169360571903
ENSG00000153029	yes	mis_z	-1.24831206267043
ENSG00000177084	yes	mis_z	1.57175112774945
ENSG00000177082	yes	mis_z	-1.79300172191995
ENSG00000136153	yes	mis_z	-1.72285250798514
ENSG00000237172	yes	mis_z	2.96084035975556
ENSG00000180773	yes	mis_z	-1.27263838831591
ENSG00000163762	yes	mis_z	-0.198583977315034
ENSG00000167861	yes	mis_z	1.56762304236135
ENSG00000167862	yes	mis_z	0.615623260344084
ENSG00000167863	yes	mis_z	0.176297413297858
ENSG00000002586	yes	mis_z	-0.189873725292393
ENSG00000136156	yes	mis_z	1.04082881417269
ENSG00000142039	yes	mis_z	0.327816728186197
ENSG00000141279	yes	mis_z	4.74020267275852
ENSG00000187021	yes	mis_z	-1.31705145682346
ENSG00000162148	yes	mis_z	-0.426653416626505
ENSG00000166199	yes	mis_z	-0.802644111026128
ENSG00000188629	yes	mis_z	-1.52348037798422
ENSG00000180035	yes	mis_z	1.75770644482767
ENSG00000184277	yes	mis_z	-0.692192173356099
ENSG00000239900	yes	mis_z	0.932016760036775
ENSG00000066855	yes	mis_z	-0.347373770925908
ENSG00000161681	yes	mis_z	5.49397826844854
ENSG00000185774	yes	mis_z	1.35104669748534
ENSG00000165424	yes	mis_z	2.33435095178755
ENSG00000090054	yes	mis_z	0.949301655485208
ENSG00000101096	yes	mis_z	2.0882632886409
ENSG00000184271	yes	mis_z	1.62678273972343
ENSG00000101098	yes	mis_z	3.65903075532386
ENSG00000196296	yes	mis_z	2.53524811995038
ENSG00000213402	yes	mis_z	0.479563538015417
ENSG00000214367	yes	mis_z	-2.04184684667243
ENSG00000166946	yes	mis_z	-0.186994611287907
ENSG00000070495	yes	mis_z	2.13836815894528
ENSG00000074660	yes	mis_z	0.634244948213103
ENSG00000137200	yes	mis_z	3.61481920947262
ENSG00000118017	yes	mis_z	-0.376679290105722
ENSG00000101849	yes	mis_z	2.53693811150536
ENSG00000254772	yes	mis_z	2.8582727793511
ENSG00000085741	yes	mis_z	0.853504805827234
ENSG00000077312	yes	mis_z	1.88189011874045
ENSG00000119943	yes	mis_z	-1.70809837973548
ENSG00000119946	yes	mis_z	5.12275446005013
ENSG00000198060	yes	mis_z	2.29703819858314
ENSG00000090581	yes	mis_z	-2.70895245009276
ENSG00000060688	yes	mis_z	1.82278404267458
ENSG00000090273	yes	mis_z	0.624044049538399
ENSG00000138468	yes	mis_z	0.886412257491526
ENSG00000137207	yes	mis_z	0.248603694858328
ENSG00000205189	yes	mis_z	3.14399386209438
ENSG00000134716	yes	mis_z	-0.316691848932708
ENSG00000164597	yes	mis_z	-1.39709060391915
ENSG00000148411	yes	mis_z	2.34396948079026
ENSG00000164591	yes	mis_z	0.50579575140178
ENSG00000019186	yes	mis_z	-1.05543995510113
ENSG00000138463	yes	mis_z	1.72769893399096
ENSG00000144746	yes	mis_z	0.0679986795800714
ENSG00000128617	yes	mis_z	-0.043701267010757
ENSG00000144744	yes	mis_z	0.294734245301409
ENSG00000134242	yes	mis_z	-0.936318840483449
ENSG00000182179	yes	mis_z	0.483356309326327
ENSG00000144741	yes	mis_z	-1.01552250510698
ENSG00000182177	no	mis_z	0.814524803392062
ENSG00000104112	yes	mis_z	-0.172509229198949
ENSG00000182175	yes	mis_z	0.402250197558286
ENSG00000143443	yes	mis_z	2.31663193659851
ENSG00000182173	yes	mis_z	0.660613503109626
ENSG00000062822	yes	mis_z	2.79412623886195
ENSG00000144749	yes	mis_z	-0.950138736678686
ENSG00000130826	yes	mis_z	3.41416771032067
ENSG00000130827	yes	mis_z	1.04489172804941
ENSG00000157259	yes	mis_z	0.511026062545191
ENSG00000186889	yes	mis_z	0.232109202280167
ENSG00000139842	yes	mis_z	2.73184440659468
ENSG00000122707	yes	mis_z	0.58418229249561
ENSG00000122705	yes	mis_z	1.50829147096285
ENSG00000011677	no	mis_z	2.66390000298296
ENSG00000157927	yes	mis_z	-2.06134660097551
ENSG00000010818	yes	mis_z	0.855007306160765
ENSG00000170088	yes	mis_z	-1.45099193936728
ENSG00000187860	yes	mis_z	-0.887286156244019
ENSG00000178301	yes	mis_z	1.52831151138146
ENSG00000172081	yes	mis_z	-0.242141903070227
ENSG00000010810	yes	mis_z	4.42910520546274
ENSG00000158406	yes	mis_z	-0.339070739292835
ENSG00000165943	yes	mis_z	-0.201491385866063
ENSG00000013810	yes	mis_z	-1.40184806160992
ENSG00000137441	yes	mis_z	0.0296483732237485
ENSG00000137440	yes	mis_z	-1.607791946696
ENSG00000095981	no	mis_z	0.158207525290492
ENSG00000178252	yes	mis_z	0.374440511901496
ENSG00000137449	yes	mis_z	2.90151277840271
ENSG00000181852	yes	mis_z	4.05440469832721
ENSG00000128536	yes	mis_z	-1.89421226706166
ENSG00000128534	yes	mis_z	1.13592902361723
ENSG00000120708	yes	mis_z	-1.52103377337228
ENSG00000120709	yes	mis_z	0.478453541385643
ENSG00000183527	yes	mis_z	0.220745861720848
ENSG00000100271	yes	mis_z	1.5940383075555
ENSG00000197776	yes	mis_z	-0.61440297032698
ENSG00000168936	yes	mis_z	0.277245380979135
ENSG00000089048	yes	mis_z	-0.979378882643339
ENSG00000168938	yes	mis_z	-0.0625471427296244
ENSG00000120705	yes	mis_z	4.96555800199699
ENSG00000175906	yes	mis_z	2.71608460544926
ENSG00000165949	yes	mis_z	-1.09699530299241
ENSG00000117899	yes	mis_z	-0.0615239579245349
ENSG00000126883	yes	mis_z	-1.46216013778022
ENSG00000126882	yes	mis_z	2.44576528870709
ENSG00000173762	yes	mis_z	-0.175822086125086
ENSG00000122566	yes	mis_z	3.16730902417938
ENSG00000233670	no	mis_z	-0.20831520676428
ENSG00000130540	yes	mis_z	2.93561707403807
ENSG00000122565	yes	mis_z	1.90730916439449
ENSG00000196639	yes	mis_z	0.679367293415906
ENSG00000110719	yes	mis_z	-0.0909643084119453
ENSG00000170264	yes	mis_z	-1.65456830086142
ENSG00000170265	yes	mis_z	3.9878028136114
ENSG00000170262	yes	mis_z	-0.540839303765258
ENSG00000170260	yes	mis_z	0.38855257308334
ENSG00000125845	yes	mis_z	1.46668501784169
ENSG00000167987	yes	mis_z	-0.623784646090055
ENSG00000204922	yes	mis_z	0.651701600964016
ENSG00000174233	yes	mis_z	3.47524703196142
ENSG00000110713	yes	mis_z	0.349280361031188
ENSG00000185303	yes	mis_z	1.37220430953917
ENSG00000196636	yes	mis_z	-0.418349255216083
ENSG00000144355	no	mis_z	3.45511571788703
ENSG00000075420	yes	mis_z	1.15149251941657
ENSG00000143437	yes	mis_z	2.02162423707887
ENSG00000143436	yes	mis_z	1.66657155350256
ENSG00000128283	yes	mis_z	-1.28065288798622
ENSG00000112972	yes	mis_z	2.61294415322509
ENSG00000182504	yes	mis_z	-0.276174244995587
ENSG00000112977	yes	mis_z	0.00821754859711659
ENSG00000182500	yes	mis_z	2.32202206096251
ENSG00000174740	yes	mis_z	1.78289798444577
ENSG00000100083	yes	mis_z	0.795648309025959
ENSG00000128000	yes	mis_z	-1.22027967983512
ENSG00000125843	yes	mis_z	-0.782296059753931
ENSG00000088543	yes	mis_z	-0.20421860204374
ENSG00000151176	yes	mis_z	1.30560266002048
ENSG00000117090	yes	mis_z	0.239617659685757
ENSG00000117091	yes	mis_z	-0.994507351550373
ENSG00000161204	yes	mis_z	0.907939328467197
ENSG00000107130	yes	mis_z	2.94453421279816
ENSG00000108773	yes	mis_z	4.78583455670463
ENSG00000099840	yes	mis_z	-0.223783865854441
ENSG00000106266	yes	mis_z	0.546277621217447
ENSG00000106263	yes	mis_z	3.11452680687815
ENSG00000108771	yes	mis_z	0.666036134732125
ENSG00000106261	yes	mis_z	1.98341317472401
ENSG00000126247	yes	mis_z	1.45639981775964
ENSG00000135476	yes	mis_z	4.35644246817422
ENSG00000240771	yes	mis_z	0.4736702778535
ENSG00000179965	yes	mis_z	3.88891163811047
ENSG00000106268	yes	mis_z	-1.12603809206378
ENSG00000104808	yes	mis_z	-0.257639671260466
ENSG00000189283	yes	mis_z	-1.47314128578597
ENSG00000100852	yes	mis_z	0.965304263089565
ENSG00000023191	yes	mis_z	-0.164354028804775
ENSG00000205856	yes	mis_z	0.763303789851851
ENSG00000234284	yes	mis_z	-0.144204251986307
ENSG00000104805	yes	mis_z	0.84143243158031
ENSG00000167685	yes	mis_z	2.31279070742787
ENSG00000204219	yes	mis_z	0.378275477716975
ENSG00000113597	yes	mis_z	1.04435158378014
ENSG00000113595	yes	mis_z	2.42706980364006
ENSG00000113594	yes	mis_z	-0.93946693398117
ENSG00000113593	yes	mis_z	0.849532787021889
ENSG00000176907	yes	mis_z	-0.368701048372484
ENSG00000176903	yes	mis_z	0.44021356203374
ENSG00000162552	yes	mis_z	2.90513887329523
ENSG00000129226	yes	mis_z	-0.508222078750604
ENSG00000041515	yes	mis_z	1.53311673193055
ENSG00000176909	yes	mis_z	0.681671204990662
ENSG00000145592	yes	mis_z	1.38058077977752
ENSG00000099246	yes	mis_z	0.964644911533576
ENSG00000075292	yes	mis_z	-2.89917387029848
ENSG00000106400	yes	mis_z	1.04315533285555
ENSG00000106404	yes	mis_z	0.752389831932061
ENSG00000065911	yes	mis_z	-0.108697283942728
ENSG00000134490	yes	mis_z	-0.499265984925842
ENSG00000143294	yes	mis_z	1.31636055979869
ENSG00000143297	yes	mis_z	-1.20339205726189
ENSG00000198146	yes	mis_z	-0.388636917543046
ENSG00000139218	yes	mis_z	-1.70244523030102
ENSG00000139219	yes	mis_z	3.02920325295886
ENSG00000111445	yes	mis_z	1.13818632438351
ENSG00000139211	yes	mis_z	1.49213946170187
ENSG00000196711	no	mis_z	0.420504924144278
ENSG00000179314	yes	mis_z	0.752085470381588
ENSG00000187840	yes	mis_z	0.410807479326944
ENSG00000131044	yes	mis_z	-0.384346359551115
ENSG00000135547	yes	mis_z	1.26623287066945
ENSG00000135541	yes	mis_z	-1.88139044230825
ENSG00000131043	yes	mis_z	0.306074073257375
ENSG00000131042	yes	mis_z	-1.50543200269394
ENSG00000113621	yes	mis_z	0.125013620002326
ENSG00000135018	yes	mis_z	1.91434864438982
ENSG00000142748	yes	mis_z	-0.218627860972478
ENSG00000123933	yes	mis_z	1.17717798639468
ENSG00000215274	no	mis_z	-1.07587590679485
ENSG00000140526	yes	mis_z	2.37322931497492
ENSG00000140527	no	mis_z	-0.951635607756941
ENSG00000140525	yes	mis_z	-3.3686251037719
ENSG00000169413	yes	mis_z	-0.385282578995846
ENSG00000105443	yes	mis_z	2.98453504472403
ENSG00000064763	yes	mis_z	1.62971987720415
ENSG00000062582	yes	mis_z	0.256563891839526
ENSG00000169418	yes	mis_z	3.97608279278228
ENSG00000163154	yes	mis_z	0.431746094183305
ENSG00000163155	yes	mis_z	0.58395229675699
ENSG00000163156	yes	mis_z	0.192703808573653
ENSG00000183036	yes	mis_z	0.270984781016751
ENSG00000167103	yes	mis_z	1.24117452777483
ENSG00000135443	no	mis_z	1.29790705137808
ENSG00000165704	yes	mis_z	2.59961343859847
ENSG00000065413	yes	mis_z	0.4996858118632
ENSG00000189050	yes	mis_z	-0.0826352227687859
ENSG00000169836	no	mis_z	1.05712437650481
ENSG00000163159	yes	mis_z	1.7772943030384
ENSG00000198535	yes	mis_z	3.51252926041397
ENSG00000115363	yes	mis_z	0.858218251404429
ENSG00000109065	yes	mis_z	-0.303119954640312
ENSG00000109066	yes	mis_z	0.431261270984475
ENSG00000180626	yes	mis_z	-3.0177951608734
ENSG00000111667	yes	mis_z	3.77970768101409
ENSG00000111666	yes	mis_z	0.660806137484307
ENSG00000111665	yes	mis_z	0.0640772252375189
ENSG00000111664	yes	mis_z	0.463917955625186
ENSG00000111199	yes	mis_z	3.11998504157791
ENSG00000038358	yes	mis_z	3.19840030676673
ENSG00000111669	yes	mis_z	1.08280490425009
ENSG00000239732	yes	mis_z	2.80713622676114
ENSG00000180628	yes	mis_z	2.42511483952611
ENSG00000087302	yes	mis_z	-0.180193393407981
ENSG00000087303	yes	mis_z	-0.174509768750732
ENSG00000188452	yes	mis_z	-0.643651120864189
ENSG00000114019	yes	mis_z	-0.282868713604354
ENSG00000166851	yes	mis_z	3.47522913325262
ENSG00000166856	yes	mis_z	-0.0448983340565173
ENSG00000166855	yes	mis_z	1.42883670964312
ENSG00000114013	yes	mis_z	0.756097955521139
ENSG00000086102	yes	mis_z	0.264795266152745
ENSG00000204310	yes	mis_z	3.3696916542697
ENSG00000171433	yes	mis_z	-1.07438924435915
ENSG00000261934	yes	mis_z	0.510137199067758
ENSG00000168453	yes	mis_z	0.0100278404676076
ENSG00000163374	yes	mis_z	0.230077939121225
ENSG00000105989	yes	mis_z	0.458923706189932
ENSG00000163377	yes	mis_z	0.128664390103071
ENSG00000163378	yes	mis_z	-0.167717573073548
ENSG00000076685	yes	mis_z	2.73908072482841
ENSG00000048140	yes	mis_z	0.419932699313094
ENSG00000105983	yes	mis_z	0.203755280369041
ENSG00000241878	yes	mis_z	0.902123498722642
ENSG00000267796	yes	mis_z	0.337839747523368
ENSG00000068366	yes	mis_z	1.99062520726859
ENSG00000109205	yes	mis_z	-2.0390463637534
ENSG00000139971	yes	mis_z	-1.79045006645416
ENSG00000012061	yes	mis_z	-0.131156188157842
ENSG00000176273	yes	mis_z	0.1721038703946
ENSG00000083799	yes	mis_z	3.45366686908219
ENSG00000176274	no	mis_z	0.601526573803544
ENSG00000167755	yes	mis_z	0.251490913065569
ENSG00000137843	yes	mis_z	-0.183460019965977
ENSG00000056050	yes	mis_z	-0.921084901430086
ENSG00000149043	yes	mis_z	-0.794889168257589
ENSG00000146063	yes	mis_z	2.05753980554566
ENSG00000136897	yes	mis_z	-1.33163478303475
ENSG00000146067	yes	mis_z	0.0810062478759991
ENSG00000146066	yes	mis_z	1.80752542124528
ENSG00000178882	yes	mis_z	0.708083265991472
ENSG00000133111	yes	mis_z	2.38725606566708
ENSG00000138670	yes	mis_z	0.79942377296364
ENSG00000128849	yes	mis_z	-3.45558583985867
ENSG00000064393	yes	mis_z	2.67097914182355
ENSG00000133115	yes	mis_z	-0.773024245891689
ENSG00000138674	yes	mis_z	-0.0863886161540049
ENSG00000133116	yes	mis_z	1.75070261763413
ENSG00000133119	yes	mis_z	-0.922704364384908
ENSG00000169026	yes	mis_z	-0.94597361656631
ENSG00000172590	yes	mis_z	0.586216770298132
ENSG00000180917	yes	mis_z	-1.48756648497942
ENSG00000172594	yes	mis_z	-0.53545499687222
ENSG00000122550	yes	mis_z	3.73672022594141
ENSG00000142961	yes	mis_z	1.34041904777825
ENSG00000188906	yes	mis_z	-0.359509448813912
ENSG00000166507	yes	mis_z	1.43418834134666
ENSG00000162687	yes	mis_z	3.18784435178491
ENSG00000166501	yes	mis_z	4.94411506056842
ENSG00000089127	yes	mis_z	-0.854583149033531
ENSG00000162688	yes	mis_z	-2.23365791602304
ENSG00000241685	yes	mis_z	2.85684616289326
ENSG00000090470	yes	mis_z	3.58944494346731
ENSG00000160961	yes	mis_z	-0.405705797897601
ENSG00000152520	yes	mis_z	2.13847667928695
ENSG00000140990	yes	mis_z	-0.754687017409336
ENSG00000186501	yes	mis_z	0.789728652057434
ENSG00000157005	yes	mis_z	0.530666262712515
ENSG00000152527	yes	mis_z	-3.29738596739438
ENSG00000146247	yes	mis_z	5.20259864238715
ENSG00000088305	yes	mis_z	2.08691730224977
ENSG00000053747	yes	mis_z	-0.686049587176517
ENSG00000146243	yes	mis_z	-0.747399071730994
ENSG00000146242	yes	mis_z	2.65166700872384
ENSG00000184014	yes	mis_z	2.28301568925709
ENSG00000184012	yes	mis_z	-0.326471800446892
ENSG00000162753	no	mis_z	0.653767301518985
ENSG00000114416	yes	mis_z	3.48983686014476
ENSG00000163485	yes	mis_z	2.46092263919742
ENSG00000163482	yes	mis_z	0.075055926131686
ENSG00000091947	yes	mis_z	1.28901209411961
ENSG00000163481	yes	mis_z	-0.0448397545838752
ENSG00000112367	yes	mis_z	1.22249346299366
ENSG00000112365	yes	mis_z	-0.00212845840714471
ENSG00000172375	yes	mis_z	2.37727580996663
ENSG00000162426	yes	mis_z	2.17105950116641
ENSG00000066336	yes	mis_z	3.01953279263766
ENSG00000172379	yes	mis_z	2.23084352350768
ENSG00000188322	yes	mis_z	4.94405215480127
ENSG00000054983	yes	mis_z	-0.345259611728964
ENSG00000108559	yes	mis_z	-0.75191653951218
ENSG00000108557	yes	mis_z	1.49929951907257
ENSG00000108556	yes	mis_z	0.0317666557434476
ENSG00000114902	yes	mis_z	1.860019184045
ENSG00000108001	yes	mis_z	4.88847232429053
ENSG00000114904	yes	mis_z	-0.185478461743363
ENSG00000108551	yes	mis_z	2.55778992279682
ENSG00000151952	no	mis_z	0.801546334830252
ENSG00000204116	yes	mis_z	1.70903653687791
ENSG00000103423	yes	mis_z	-1.07469459959094
ENSG00000205426	yes	mis_z	1.24356899927063
ENSG00000119537	yes	mis_z	0.670355327119231
ENSG00000119535	yes	mis_z	1.11120901903702
ENSG00000213658	yes	mis_z	1.01788159917322
ENSG00000196748	no	mis_z	-0.466088024164435
ENSG00000137145	yes	mis_z	-2.53386481870418
ENSG00000137142	yes	mis_z	0.278472278645377
ENSG00000206172	yes	mis_z	2.81976974692888
ENSG00000258890	yes	mis_z	-2.1421145179518
ENSG00000206177	yes	mis_z	0.719607124176583
ENSG00000109062	yes	mis_z	0.683343409967299
ENSG00000074855	yes	mis_z	5.00064144139394
ENSG00000105011	yes	mis_z	0.231758905553045
ENSG00000084453	no	mis_z	-1.52085414050202
ENSG00000091009	yes	mis_z	1.35008961056837
ENSG00000139988	yes	mis_z	0.358701303028205
ENSG00000136636	yes	mis_z	2.19029147199359
ENSG00000136634	yes	mis_z	-0.0353804605991739
ENSG00000126458	yes	mis_z	1.30558387771585
ENSG00000136631	yes	mis_z	1.04221173637467
ENSG00000136630	yes	mis_z	1.91408181108836
ENSG00000185697	yes	mis_z	0.581379099023067
ENSG00000099617	no	mis_z	1.3918955035085
ENSG00000155275	yes	mis_z	-1.80908656538339
ENSG00000145604	yes	mis_z	1.64508326494224
ENSG00000101407	yes	mis_z	-0.252766395852436
ENSG00000101405	yes	mis_z	0.854475081968393
ENSG00000153922	yes	mis_z	3.26151224939233
ENSG00000187862	no	mis_z	-0.469767563995568
ENSG00000101400	yes	mis_z	0.767976309425658
ENSG00000100077	yes	mis_z	2.33648477084537
ENSG00000141738	yes	mis_z	-0.086401907967173
ENSG00000164904	yes	mis_z	-0.0877501233458137
ENSG00000137857	yes	mis_z	1.73597364630281
ENSG00000164902	yes	mis_z	-0.513818702406877
ENSG00000087111	yes	mis_z	0.271074375706485
ENSG00000166426	yes	mis_z	1.65343430065662
ENSG00000104320	yes	mis_z	-0.991762734434191
ENSG00000104321	yes	mis_z	-0.557623874237287
ENSG00000180828	yes	mis_z	3.34741784599308
ENSG00000104324	yes	mis_z	-0.326775296304398
ENSG00000104325	yes	mis_z	-0.950910676212568
ENSG00000001561	yes	mis_z	-0.441753026282369
ENSG00000139180	yes	mis_z	-0.306664423222132
ENSG00000139182	yes	mis_z	0.93581701067076
ENSG00000112964	yes	mis_z	-1.29021560660245
ENSG00000139187	yes	mis_z	-0.0395850146048463
ENSG00000122912	yes	mis_z	-0.0183484990665232
ENSG00000129465	yes	mis_z	-0.0846292139440444
ENSG00000113360	yes	mis_z	3.91584370999652
ENSG00000113361	yes	mis_z	2.47907000061493
ENSG00000173868	yes	mis_z	2.54085571165549
ENSG00000058600	yes	mis_z	1.8564155614652
ENSG00000113368	yes	mis_z	1.49224551835448
ENSG00000113369	yes	mis_z	1.5519738358265
ENSG00000185522	yes	mis_z	-1.13499689666933
ENSG00000145741	yes	mis_z	1.88077043020073
ENSG00000145740	yes	mis_z	1.53089424850695
ENSG00000145743	yes	mis_z	1.91610057166393
ENSG00000129460	yes	mis_z	-0.556251422115357
ENSG00000183597	yes	mis_z	-0.241910696283542
ENSG00000154065	yes	mis_z	0.375907931422567
ENSG00000257017	yes	mis_z	0.395119424196422
ENSG00000179399	yes	mis_z	-1.72160507159575
ENSG00000105520	yes	mis_z	2.88147586065528
ENSG00000181991	yes	mis_z	0.257605729358847
ENSG00000205246	yes	mis_z	3.30557407365663
ENSG00000082213	yes	mis_z	-0.485876606613817
ENSG00000082212	yes	mis_z	0.933862075533129
ENSG00000177556	yes	mis_z	-0.191680775886868
ENSG00000103253	yes	mis_z	0.162442360957509
ENSG00000140403	yes	mis_z	0.572313570355757
ENSG00000154736	yes	mis_z	2.52960539946518
ENSG00000113108	yes	mis_z	0.645510608240264
ENSG00000085265	yes	mis_z	-0.382238256963342
ENSG00000155099	yes	mis_z	0.641526185204027
ENSG00000128829	yes	mis_z	2.41660756376304
ENSG00000133808	yes	mis_z	-2.55385333435197
ENSG00000148606	yes	mis_z	1.92211674955449
ENSG00000133805	yes	mis_z	1.02450045331721
ENSG00000081154	yes	mis_z	1.06342287504049
ENSG00000141556	yes	mis_z	1.31718895704058
ENSG00000139835	yes	mis_z	-0.378680849326439
ENSG00000153707	yes	mis_z	-0.314119349190983
ENSG00000148824	yes	mis_z	-1.57562168168333
ENSG00000104635	yes	mis_z	2.10042833427492
ENSG00000165966	yes	mis_z	0.640978128020992
ENSG00000107859	no	mis_z	2.4776254013073
ENSG00000256053	yes	mis_z	-0.57714059439024
ENSG00000151789	yes	mis_z	0.0282532365657577
ENSG00000107679	yes	mis_z	1.10390930945881
ENSG00000117280	yes	mis_z	1.0676113517107
ENSG00000100290	yes	mis_z	-1.38969618945881
ENSG00000184185	yes	mis_z	-0.85086110294559
ENSG00000125810	yes	mis_z	-1.00954194380738
ENSG00000107672	yes	mis_z	1.18804712551206
ENSG00000117289	yes	mis_z	-1.66415238365037
ENSG00000107854	yes	mis_z	2.59281188917219
ENSG00000068697	yes	mis_z	0.048536213408054
ENSG00000125498	no	mis_z	2.03826186766882
